Specified Values,Specified Attribute Names,Class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
"1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_1, A_2, R_2, R_10, R_11, R_12, R_14, R_15",0.0,0.04717852373687206,0.7368421052631579,1,53.54762558386995,9782,5414,0.4,0.00039255495842466383,14,19,False
"0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, A_3, R_3, R_4, R_10",0.0,0.07966179687820354,0.7764705882352941,1,47.532234744699835,9950,5427,0.3,0.0003484564297778616,66,85,False
"0.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_9",1.0,1.0,1.0,3,52.600587055605544,9991,5440,0.3,0.0011568367993675945,60,60,False
"0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, A_3, R_2, R_6",0.0,1.0,1.0,10,53.99934033251933,9958,5453,0.25,0.0039586645659927715,137,137,False
"0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_7, R_15",1.0,0.1153538845927469,0.8057553956834532,1,57.58549275817419,9994,5461,0.25,0.00042215636023193253,112,139,False
"1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, A_3, R_0, R_14, R_15",0.0,0.16598534631203288,0.8356164383561644,1,52.73463502754425,9921,5466,0.3,0.00038659496541735086,61,73,False
"0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_1, A_3, R_5, R_6, R_7, R_8, R_10, R_12",0.0,0.23906771605510008,0.8666666666666667,1,42.7259833344,9927,5485,0.4,0.00031322204166118166,13,15,False
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_1, A_2, A_3, R_1, R_9, R_14",1.0,1.0,1.0,4,53.743750369386206,9991,5486,0.3,0.0015759709575765045,70,70,False
"1.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_3, R_0, R_3, R_9",1.0,0.07781143197121464,0.7746478873239436,1,35.83523729127942,9965,5530,0.3,0.00026270632790212123,55,71,False
"0.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_2, R_9",0.0,1.0,1.0,2,50.75920691365276,9917,5533,0.3,0.0007442264019138908,59,59,False
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_3, R_9",1.0,0.10068641274196444,0.7948717948717948,1,44.776411068988,9999,5537,0.3,0.00032825362458063854,62,78,False
"1.0, 1.0, 0.0, 0.0","A_0, A_3, R_9, R_13",0.0,0.05702588379138354,0.7509433962264151,1,51.32712387931396,9998,5561,0.2,0.004272686106608041,199,265,False
"0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_3",1.0,1.0,1.0,14,53.4331367697684,9957,5583,0.25,0.005484019053360956,121,121,False
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_6, R_9",1.0,1.0,1.0,3,44.681670720389,9989,5586,0.3,0.0009826772635052393,63,63,False
"1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_8, R_10, R_11, R_12",0.0,0.12764267223909895,0.813953488372093,1,51.48977632712024,9823,5587,0.35,0.0003774689686983342,35,43,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_6, R_7, R_8, R_14",1.0,1.0,1.0,1,62.44174004555704,9994,5599,0.35,0.0004577572656168523,31,31,False
"0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_1",0.0,1.0,1.0,14,51.53780903452841,9949,5644,0.25,0.005289495316953619,124,124,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_3, R_5, R_6, R_8",0.0,0.18286806033409508,0.84375,1,44.06288391370891,9959,5671,0.35,0.0003230227927795768,27,32,False
"0.0, 1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_3, R_1, R_3, R_6, R_13",0.0,0.09973520189788244,0.7941176470588235,1,48.10475366738292,9976,5700,0.3,0.000352653537295527,54,68,False
"0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_4, R_7, R_14",1.0,1.0,1.0,1,51.54904292757964,9988,5702,0.35,0.0003779034491748377,27,27,False
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_10, R_13, R_15",0.0,0.10068641274196444,0.7948717948717948,1,42.91111318286815,9867,5717,0.3,0.0003145792192984002,62,78,False
"0.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, R_2, R_7, R_10",1.0,0.07306170019371964,0.7697841726618705,1,58.28739341949874,9907,5741,0.25,0.00042730195878873395,107,139,False
"0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_1, R_2, R_3, R_9",1.0,1.0,1.0,1,54.23203090271365,9945,5751,0.35,0.0003975722995029065,27,27,False
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, A_3, R_6, R_7, R_11, R_15",0.0,0.19339307312595536,0.8484848484848485,1,55.54071474977356,9868,5807,0.35,0.00040716619517189355,28,33,False
"0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_2",0.0,1.0,1.0,13,49.37929345674253,9947,5856,0.25,0.0047059626196622305,121,121,False
"0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_2, R_6",0.0,0.0945820933955188,0.7899159663865546,1,43.18252752862971,9926,5872,0.25,0.0003165689442592093,94,119,False
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_1, A_3, R_1, R_7, R_13, R_14",0.0,0.07253815028640576,0.7692307692307693,1,38.12687505163435,9811,5880,0.3,0.0002795062094268681,40,52,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_13",1.0,1.0,1.0,11,44.97191637684263,9993,5898,0.25,0.003626555506094646,147,147,False
"1.0, 0.0, 1.0, 1.0, 1.0","A_1, A_3, R_4, R_12, R_14",1.0,0.32409077747469517,0.8934426229508197,1,49.28260160118647,9989,5907,0.25,0.0003612882814441846,109,122,False
"1.0, 1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_12, R_15",1.0,1.0,1.0,1,34.946939439842204,9981,5907,0.3,0.0002561942608900464,69,69,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, R_0, R_2, R_3, R_9, R_11",0.0,0.1793344879248387,0.8421052631578947,1,50.08365462892792,9750,5940,0.35,0.0003671607610279613,32,38,False
"0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_2, R_4",1.0,0.12628586675390613,0.8130841121495327,1,40.617744352103074,9936,5944,0.25,0.0002977666473832677,87,107,False
"1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_1, A_2, R_0, R_1, R_4, R_5, R_12, R_13",0.0,0.056313514709472656,0.75,1,36.5639808,9679,5948,0.4,0.0002680487100273564,9,12,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_2, R_7, R_8",0.0,1.0,1.0,1,40.505437575249914,8962,5952,0.4,0.0002969433320329101,18,18,False
"0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0","R_1, R_2, R_3, R_5, R_6, R_7, R_8, R_14, R_15",0.0,7.083803738906812e-05,0.38461538461538464,1,38.777947647999994,9024,5953,0.45,0.00028427918998783516,5,13,False
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_4, R_12, R_14",1.0,1.0,1.0,2,55.68195617978362,9966,5957,0.3,0.0008164032580276809,62,62,False
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_5, R_11, R_15",0.0,1.0,1.0,1,56.06795026057134,9868,5997,0.4,0.00041103133226741347,20,20,False
"1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_12",0.0,1.0,1.0,10,46.216245673175266,9807,6002,0.25,0.0033880897987458797,127,127,False
"1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_3, R_3, R_5, R_8, R_13, R_14",0.0,0.3675725423828692,0.9047619047619048,1,45.04118705174872,9959,6006,0.35,0.0003301946840351178,19,21,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, R_0, R_1, R_2, R_5, R_8, R_11, R_13",0.0,1.0,1.0,1,64.248,9923,6013,0.45,0.00047099886678196687,7,7,False
"0.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_11",1.0,1.0,1.0,3,54.43957390744906,9942,6039,0.3,0.0011972813605949588,63,63,False
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_12, R_13, R_14",1.0,1.0,1.0,1,52.57659085879679,9902,6053,0.35,0.0003854363515401632,33,33,False
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_6, R_7",1.0,1.0,1.0,3,37.89903625017179,9989,6061,0.3,0.000833507803789671,64,64,False
"0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_1, A_3, R_0, R_2, R_6, R_15",0.0,0.0921709536442885,0.7878787878787878,1,51.77270703039854,9931,6062,0.3,0.0003795431194987001,52,66,False
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, R_12, R_13, R_14",1.0,0.22002888087226694,0.859504132231405,2,53.09556768411228,9932,6125,0.25,0.0007784818892529606,104,121,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_1, A_2, A_3, R_2, R_5, R_9, R_11, R_13",0.0,0.021711297700428393,0.6818181818181818,1,43.200579734108636,9931,6129,0.4,0.009445607098057529,15,22,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_6, R_14",0.0,1.0,1.0,5,45.248913499252,9871,6134,0.3,0.0016585875810346574,52,52,False
"1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_2, A_3, R_3, R_8, R_11, R_12, R_15",0.0,1.0,1.0,2,56.764806049792,9829,6153,0.4,0.0008322798942395146,16,16,False
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_2, A_3, R_5, R_9, R_13",0.0,1.0,1.0,3,56.40967807567965,9998,6163,0.3,0.001240609565240039,57,57,False
"1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_10, R_14, R_15",0.0,1.0,1.0,1,54.801359833281886,9910,6186,0.3,0.00040174602134831534,60,60,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_9, R_14",1.0,1.0,1.0,2,52.91642227859777,9920,6190,0.35,0.0007758552772810227,36,36,False
"0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_1, R_2, R_3, R_4, R_15",0.0,1.0,1.0,1,62.01088,9776,6201,0.4,0.00045459865222501137,9,9,False
"1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_11",1.0,1.0,1.0,13,36.84719924770526,9997,6233,0.25,0.0035116246134799644,96,96,False
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_7, R_11, R_15",0.0,1.0,1.0,2,41.915490985260604,9972,6238,0.35,0.0006145607257709965,30,30,False
"0.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_6",1.0,1.0,1.0,13,40.31319863875655,9989,6244,0.25,0.0038419424943615154,122,122,False
"0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_4, R_5, R_10",0.0,1.0,1.0,1,49.1385070829568,9879,6261,0.4,0.00036023193175554574,17,17,False
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_10",0.0,1.0,1.0,3,54.35979827335244,9923,6264,0.3,0.0011955268670734644,60,60,False
"1.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_10, R_11",1.0,1.0,1.0,2,47.79383152961106,9749,6296,0.3,0.0007007483653846049,58,58,False
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_7, R_8, R_14",0.0,1.0,1.0,2,42.34254048457198,9976,6316,0.35,0.0006208220827077249,32,32,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_1, R_8, R_9",1.0,1.0,1.0,5,47.751948774282695,9996,6320,0.3,0.0017503357115643819,70,70,False
"0.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_1, A_2, A_3, R_2, R_3, R_6",1.0,0.09594242007094977,0.7910447761194029,1,49.181038069574946,9615,6324,0.3,0.0003605437242860567,53,67,False
"0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_2, A_3, R_2, R_3",1.0,0.09356513344893619,0.7890625,1,39.32935931341958,9874,6324,0.25,0.0002883215612607617,101,128,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_3, R_6, R_8, R_9, R_10, R_14",1.0,0.14528809274041454,0.8245614035087719,1,43.79767808514719,9824,6330,0.3,0.00032107858214708177,47,57,False
"1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_8",1.0,1.0,1.0,15,39.395723272887565,9979,6333,0.25,0.004332121081804726,122,122,False
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_9, R_12, R_13, R_14",0.0,0.23906771605510008,0.8666666666666667,1,46.94274113915467,9724,6342,0.35,0.00034413488171119826,26,30,False
"0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, R_0, R_3, R_7, R_13, R_14",0.0,0.12899983851278393,0.8148148148148148,1,47.145093261086025,9927,6359,0.35,0.0003456183149716981,22,27,False
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_6, R_7, R_11, R_14",1.0,1.0,1.0,1,39.14228715254501,9989,6369,0.4,0.0002869501446286739,22,22,False
"0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_1, A_2, A_3, R_0, R_1, R_2, R_3",1.0,0.12086380610771207,0.8095238095238095,1,48.30801688043848,9480,6389,0.35,0.0003541436497193788,17,21,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_1, R_9, R_11",1.0,1.0,1.0,4,42.93970523145676,9937,6404,0.3,0.0012591553046923066,59,59,False
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_1, R_5, R_9, R_13",0.0,1.0,1.0,1,63.008,9540,6435,0.45,0.0004619084889521568,7,7,False
"1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_2, R_3, R_8, R_9",1.0,1.0,1.0,1,46.8,9692,6448,0.45,0.0003430884535767035,5,5,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_10",0.0,1.0,1.0,6,38.309302493242114,9944,6449,0.3,0.0016850614551293065,63,63,False
"0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_0, R_2, R_3, R_8, R_11, R_14",0.0,0.21405831560130767,0.8571428571428571,1,48.448,9758,6457,0.45,0.00035516985895051565,6,7,False
"1.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, A_3, R_6, R_14",0.0,1.0,1.0,3,44.25427133511351,9871,6458,0.25,0.0009732775331107649,88,88,False
"0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_7, R_14",0.0,0.06950986232378248,0.7659574468085106,1,38.460283464590056,9881,6460,0.25,0.0002819504097860655,72,94,False
"1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_0, R_5, R_8, R_12, R_13",0.0,0.004960332468155193,0.5882352941176471,1,44.9462981632,9896,6466,0.4,0.000329499058350635,10,17,False
"1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_3, R_1, R_2, R_5, R_7, R_11",0.0,0.0028007538972582447,0.5555555555555556,1,47.449920000000006,9823,6467,0.4,0.0003478529845115021,5,9,False
"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_1, R_3, R_6, R_7, R_10",1.0,0.012054376104299195,0.6428571428571429,1,47.823677952000004,9666,6500,0.4,0.0003505929853184182,9,14,False
"0.0, 0.0, 1.0, 1.0, 0.0","A_1, A_2, A_3, R_1, R_3",1.0,0.2320212805590176,0.8640776699029126,1,44.03446730401241,9996,6504,0.25,0.0003228144720386225,89,103,False
"0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_7, R_8, R_9, R_10, R_11",0.0,0.02529248908960331,0.6923076923076923,1,33.472897024,9449,6509,0.4,0.0002453881298439402,9,13,False
"1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_1, A_3, R_1, R_4, R_5, R_6, R_7, R_8, R_13",0.0,1.0,1.0,1,45.2,9024,6521,0.45,0.00033135893379630343,5,5,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_4, R_5, R_14",0.0,1.0,1.0,4,50.743008387497504,9929,6535,0.3,0.001487977801495403,56,56,False
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_3",0.0,1.0,1.0,1,43.79384360570772,9949,6547,0.3,0.0003210504717705613,52,52,False
"1.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_8, R_14",1.0,1.0,1.0,3,40.19971195344836,9922,6567,0.3,0.0008841062184831744,59,59,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, A_3, R_0, R_3, R_7",0.0,0.13141323697825358,0.8163265306122449,1,44.05736306540224,9969,6588,0.3,0.0003229823197174408,40,49,False
"1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_12, R_13",0.0,1.0,1.0,8,47.584605027315035,9867,6591,0.25,0.0027907228295520935,101,101,False
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, R_7, R_10, R_12, R_14",0.0,0.08101311022241207,0.7777777777777778,1,51.06885833791747,9967,6592,0.3,0.0003743832400231591,49,63,False
"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, R_1, R_8, R_9, R_11, R_14",0.0,0.7040448636262671,0.9655172413793104,1,60.18177765196923,9823,6610,0.35,0.00044118959461775936,28,29,False
"1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_11, R_12, R_15",1.0,0.10201998843884479,0.7959183673469388,1,39.10536232956905,9801,6613,0.3,0.00028667945060274617,39,49,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, R_0, R_1, R_5, R_8, R_9, R_10",0.0,0.21405831560130767,0.8571428571428571,1,45.160000000000004,9929,6619,0.4,0.0003310656958017934,6,7,False
"1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_9, R_10, R_11",1.0,1.0,1.0,1,38.89264655162271,9992,6625,0.35,0.00028512004189960573,25,25,False
"1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_11",0.0,1.0,1.0,8,43.12329991834644,9972,6667,0.25,0.0025290779969418574,102,102,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_2, A_3, R_2, R_14",1.0,0.10039679288315824,0.7946428571428571,1,49.4511835262099,9932,6669,0.25,0.0003625241470842973,89,112,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_4, R_5, R_10",0.0,1.0,1.0,2,47.65833083434868,9879,6683,0.3,0.0006987616677779323,59,59,False
"0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_0, R_1",0.0,1.0,1.0,2,39.9958517813885,9927,6685,0.3,0.0005864151682546848,73,73,False
"0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_1, A_2, A_3, R_2, R_3, R_6, R_13",1.0,0.14347992566424797,0.8235294117647058,1,52.15575263097557,9615,6689,0.35,0.00038235120759167726,28,34,False
"1.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_2, A_3, R_9, R_12, R_15",1.0,0.11275525882764238,0.803921568627451,1,39.99167718024824,9979,6691,0.3,0.00029317698033568614,41,51,False
"1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_14",0.0,1.0,1.0,10,49.113413627224006,9918,6714,0.25,0.0036004797288968554,100,100,False
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_3, R_7, R_10, R_11",1.0,1.0,1.0,1,40.07584,9770,6723,0.4,0.000293793973747594,9,9,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_2, R_4, R_6, R_9, R_11",0.0,0.006046617599999997,0.6,1,47.775104,9792,6726,0.4,0.0003502368921116706,6,10,False
"0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_3",0.0,1.0,1.0,1,60.64895391239421,9898,6748,0.3,0.000444614440360002,40,40,False
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_3, R_1, R_3, R_6, R_8",1.0,1.0,1.0,1,56.594461976592655,9925,6752,0.35,0.00041489116325971626,26,26,False
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_7",0.0,1.0,1.0,5,45.560758288216846,9976,6754,0.3,0.0016700181735989632,56,56,False
"0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_2",1.0,1.0,1.0,13,47.938367084385625,9983,6759,0.25,0.004568638952770614,106,106,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_7, R_11, R_14",0.0,1.0,1.0,1,42.72579072,9225,6766,0.4,0.0003132206296146724,12,12,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_5, R_7",0.0,1.0,1.0,3,45.27927429287824,9703,6774,0.35,0.0009958202689883961,22,22,False
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_4, R_5, R_7",0.0,1.0,1.0,3,44.38582450985827,9948,6774,0.3,0.0009761707622957833,43,43,False
"0.0, 0.0, 1.0, 1.0","A_1, A_2, A_3, R_1",1.0,0.13283313949652995,0.8172043010752689,2,47.06864988541664,9996,6796,0.2,0.000690115824834653,152,186,False
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_10, R_11, R_13, R_15",0.0,1.0,1.0,2,44.88141824,9972,6817,0.4,0.0006580468537731135,12,12,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_6, R_7, R_10",1.0,1.0,1.0,2,56.93591367699243,9909,6819,0.3,0.0008347886571117956,60,60,False
"0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_4, R_10, R_13, R_14",0.0,0.017341529915832606,0.6666666666666666,1,41.13933824,9771,6826,0.35,0.00030159042602415694,8,12,False
"1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_10, R_12",1.0,1.0,1.0,1,54.62857573601492,9855,6844,0.35,0.0004004793497941707,36,36,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_4, R_7, R_12, R_13",0.0,1.0,1.0,1,48.5136351592448,9822,6866,0.4,0.0003556510270121729,17,17,False
"1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_15",0.0,0.08879716811861643,0.7849462365591398,1,47.374593252886896,9967,6868,0.25,0.0003473007679050918,73,93,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_6, R_13, R_15",1.0,0.3563498299077534,0.9019607843137255,1,47.98637508482436,9886,6871,0.3,0.0003517857098419668,46,51,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_2, A_3, R_1, R_4, R_5, R_9, R_12, R_14",0.0,0.03457161303360778,0.7142857142857143,1,44.712,9929,6872,0.4,0.0003277814302632814,5,7,False
"1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_3, R_4, R_9",0.0,0.11335454129775067,0.8043478260869565,1,49.66666449626028,9998,6892,0.25,0.00036410382727211334,74,92,False
"0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_3, R_4, R_5, R_14",0.0,1.0,1.0,1,45.52772864,9929,6896,0.4,0.0003337614960247307,12,12,False
"1.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_2, A_3, R_3, R_8, R_14",0.0,0.20551421963225736,0.8536585365853658,1,39.65991841398578,9959,6897,0.3,0.00029074487345368824,35,41,False
"1.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_4, R_13",1.0,1.0,1.0,2,48.085513665215444,9993,6901,0.3,0.0007050249796085561,53,53,False
"0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_1, R_3",1.0,1.0,1.0,3,56.883334395129665,9945,6902,0.25,0.0012510266174302273,92,92,False
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_1, R_5, R_9",0.0,0.0009765625,0.5,1,47.848540160000006,9540,6917,0.4,0.00035077524891874353,6,12,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, A_3, R_6, R_14",1.0,1.0,1.0,7,46.31663926165428,9989,6936,0.25,0.0023768147216678844,92,92,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_10, R_11, R_14",0.0,1.693508780843028e-05,0.3333333333333333,1,52.199092695039994,9225,6941,0.4,0.0003826689314283819,5,15,False
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_7, R_11, R_14",0.0,0.030713071210289808,0.7058823529411765,1,39.914514748211204,9225,6941,0.35,0.00029261130641513477,12,17,False
"1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_3, R_14, R_15",0.0,1.0,1.0,1,61.31457302520219,9876,6943,0.35,0.0004494940607036855,23,23,False
