Specified Values,Specified Attribute Names,panc_type01,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
"[-959.9991,3359.9968500000004], [531.3005299999998,3795.2974700000004], [-959.9991,1474.6507400000003], [-959.9991,2592.14263182], 0.0, 0.0, 2.0","pack_years, tot_Kcal, total_GlyLoad, totalcholadj, diabetes_f, gallblad_f, occupat",0.0,0.8895348837209303,0.8895348837209303,1,349.84585628330717,9976,8733,0.1891891891891892,0.0010165461172224198,306,344,False
"[-959.9991,2979.6350005], [-959.9991,2999.8655323], 0.0, 1.0, 9.0, 1.0","total_GlyIndex, bmi_curr, panc_fh, fh_cancer, center, sex",0.0,0.8571428571428571,0.8571428571428571,1,373.1777977213051,9881,8743,0.16216216216216217,0.001045603051605802,36,42,False
"[2134.6265299999995,5398.62347], [-959.9991,583.800884302616], [-959.9991,2185.8949927000003], 4.0","tot_Kcal, total_GlyIndex, bmi_20, educat",0.0,0.8620689655172413,0.8620689655172413,1,337.3472135649757,9898,8750,0.10810810810810811,0.000945209704618274,50,58,False
"[-959.9991,3359.9968500000004], 1.0, 2.0, 1.0","pack_years, race7, occupat, sex",0.0,0.9054054054054054,0.9054054054054054,1,355.81742160519394,9976,8773,0.10810810810810811,0.001037460701910853,335,370,False
"[1352.8336059673989,5720.924539878896], [-959.9991,1968.0650661000002], 2.0","total_GlyIndex, Totalredmeatadj, occupat",0.0,0.09423167848699765,0.9423167848699764,1,351.61304617699165,8773,8773,0.08108108108108109,0.0009851809949895228,0,0,False
"[-959.9991,2987.4090576999997], 1.0, 1.0","total_GlyIndex, race7, sex",0.0,0.9044516829533116,0.9044516829533116,2,319.424297770898,9994,8789,0.08108108108108109,0.001988163759064964,833,921,False
"[2784.24339578,3628.0705650442314], [-959.9991,3024.11479803], 0.0, 1.0, 1.0","totalfolate_NDSRadj, totalcholadj, gallblad_f, race7, sex",0.0,0.09164448085193529,0.9164448085193528,1,325.09778427740855,8789,8789,0.13513513513513514,0.0009108881540819935,0,0,False
"[1466.651125,3866.648875], 7.0","tot_Kcal, race7",1.0,1.0,1.0,1,58.0,9578,8800,0.05405405405405406,0.00016250960631486206,2,2,False
"[2134.6265299999995,5398.62347], [-959.9991,583.800884302616], 2.0","tot_Kcal, total_GlyIndex, occupat",0.0,0.9234449760765551,0.9234449760765551,1,371.71885626208757,9976,8803,0.08108108108108109,0.0010415152584648732,193,209,False
"[-959.9991,2987.4090576999997], 0.0, 1.0, 9.0, 1.0","total_GlyIndex, diabetes_f, race7, center, sex",0.0,0.935064935064935,0.935064935064935,2,367.3428618543426,9994,8807,0.13513513513513514,0.0020585084090525506,72,77,False
"[-959.9991,3407.9968049999998], [2134.6265299999995,5398.62347], 0.0, 0.0, 1.0, 2.0","cig_years, tot_Kcal, gallblad_f, liver_comorbidity, race7, occupat",0.0,0.9349112426035503,0.9349112426035503,1,375.19116348704745,9976,8823,0.16216216216216217,0.001051244280536123,158,169,False
"1.0, 2.0, 1.0","race7, occupat, sex",0.0,0.9055555555555556,0.9055555555555556,1,355.5628431031152,9976,8848,0.08108108108108109,0.0010365690757869514,326,360,False
"[-959.9991,2987.4090576999997], 0.0, 1.0, 1.0","total_GlyIndex, diabetes_f, race7, sex",0.0,0.9035087719298246,0.9035087719298246,1,320.08701028613456,9994,8851,0.10810810810810811,0.000998615198411751,721,798,False
"[2134.6265299999995,5398.62347], [-959.9991,583.800884302616], 1.0","tot_Kcal, total_GlyIndex, race7",0.0,0.9045643153526971,0.9045643153526971,1,331.4164126555497,9994,8861,0.08108108108108109,0.0009861619326657193,436,482,False
"[-959.9991,1306.998785], 1.0, [-959.9991,2812.374972], [-959.9991,1363.998785], 5.0, 1.0, 2.0","cig_stop, fh_cancer, bmi_50, age, educat, race7, sex",1.0,0.5714285714285714,0.5714285714285714,1,305.15999999999997,9636,8877,0.1891891891891892,0.0008550246803972983,4,7,False
"[-959.9991,5085.01667], 1.0, 9.0, 1.0","tot_Kcal, race7, center, sex",0.0,0.9230769230769231,0.9230769230769231,1,362.0353720733317,9994,8887,0.10810810810810811,0.0010143832032360645,72,78,False
"[-959.9991,2987.4090576999997], 1.0","total_GlyIndex, sex",0.0,0.8940628637951106,0.8940628637951106,1,319.4242244023414,9994,8904,0.05405405405405406,0.0009940813776511154,768,859,False
"[-959.9991,1247.99883], [-959.9991,2987.4090576999997], 0.0, 1.0, 1.0","cig_years, total_GlyIndex, diabetes_f, race7, sex",0.0,0.9016172506738545,0.9016172506738545,1,334.2107513633245,9994,8904,0.13513513513513514,0.000998626080391525,669,742,False
"[2134.6265299999995,5398.62347], [-959.9991,1920.06942474], 1.0","tot_Kcal, totalcholadj, sex",0.0,0.908883826879271,0.908883826879271,1,337.1425671532237,9994,8908,0.08108108108108109,0.001011230766531966,399,439,False
"[-959.9991,2928.0194486799996], [-959.9991,1595.9759757], [-959.9991,2496.53968107], [-959.9991,2185.8949927000003], 0.0, 1.0, 2.0","total_fatadj, total_GlyIndex, totalCALCIUMadj, bmi_20, ibup, race7, occupat",0.0,0.8863636363636364,0.8863636363636364,1,350.90697834744924,9976,8925,0.1891891891891892,0.001020262551034828,234,264,False
"[-959.9991,3321.1411484000005]",total_GlyIndex,0.0,0.8623402163225172,0.8623402163225172,1,301.033189012584,9994,8936,0.02702702702702703,0.0009596546748432242,877,1017,False
"[2134.6265299999995,5398.62347], 2.0, 1.0","tot_Kcal, occupat, sex",0.0,0.9318181818181818,0.9318181818181818,1,386.2986210214614,9976,8936,0.08108108108108109,0.0010823661521064101,164,176,False
"[2134.6265299999995,5398.62347], [-959.9991,3321.1411484000005], [-959.9991,1920.06942474], 1.0","tot_Kcal, total_GlyIndex, totalcholadj, sex",0.0,0.9065420560747663,0.9065420560747663,1,337.1425671532237,9994,8943,0.10810810810810811,0.001011230766531966,388,428,False
"2.0, [-959.9991,3190.99703], [-959.9991,1595.9759757], 1.0","cig_stat, cig_years, total_GlyIndex, race7",0.0,0.88558352402746,0.88558352402746,1,356.3276164072539,9976,8962,0.10810810810810811,0.0010140305810263628,387,437,False
"[-959.9991,1737.99838], [-959.9991,3184.9266481133864], [-959.9991,1680.0304033800003], [-959.9991,2311.997885], 1.0, 1.0","pack_years, total_GlyIndex, Totalredmeatadj, age, race7, total_Marital",0.0,0.8661518661518661,0.8661518661518661,1,337.80851639087786,9994,8962,0.16216216216216217,0.0009826250009869726,673,777,False
"[-959.9991,2987.4090576999997], [-959.9991,2688.4424987500006], 1.0, 1.0, 1.0","total_GlyIndex, totalCALCIUMadj, race7, total_Marital, sex",0.0,0.900887573964497,0.900887573964497,1,327.17681623945725,9994,8980,0.13513513513513514,0.0010056639944781259,609,676,False
"[-959.9991,3285.3431486000004], 1.0, 1.0, 2.0, 9.0, 1.0","bmi_20, asppd, total_Marital, occupat, center, sex",0.0,0.6666666666666666,0.6666666666666666,1,407.0,9174,8993,0.16216216216216217,0.0011403691339680838,2,3,False
"[2134.6265299999995,5398.62347], [-959.9991,1595.9759757], 0.0, 1.0","tot_Kcal, total_GlyIndex, liver_comorbidity, sex",0.0,0.9181585677749361,0.9181585677749361,2,337.32100470759644,9994,9002,0.10810810810810811,0.0020240239154299287,359,391,False
"2.0, [-959.9991,2496.53968107], [-959.9991,2185.8949927000003], 2.0, 1.0","cig_stat, totalCALCIUMadj, bmi_20, ibuppd, sex",0.0,1.0,1.0,2,344.80634204160003,9685,9002,0.13513513513513514,0.0019322187206913136,14,14,False
"[-209.2327510717164,3001.1543129], 0.0, 0.0, 2.0","bmi_50, liver_comorbidity, agelevel, occupat",0.0,0.8765432098765432,0.8765432098765432,1,375.3394546446966,9976,9027,0.10810810810810811,0.0010516597760128392,142,162,False
"[2134.6265299999995,5398.62347], [-959.9991,2304.02391011], [-959.9991,3001.1543129], 0.0, 2.0","tot_Kcal, total_proteinadj, bmi_50, liver_comorbidity, occupat",0.0,0.9371069182389937,0.9371069182389937,1,371.71947108251413,9976,9027,0.13513513513513514,0.001041516981123933,149,159,False
"[2134.6265299999995,5398.62347], [-959.9991,1275.1018713], 0.0","tot_Kcal, bmi_curr, liver_comorbidity",0.0,0.910941475826972,0.910941475826972,2,331.44764689414524,9994,9047,0.08108108108108109,0.0019725973493733406,358,393,False
"[-959.9991,2987.4090576999997], 9.0, 1.0","total_GlyIndex, center, sex",0.0,0.9142857142857143,0.9142857142857143,1,362.03537747855785,9994,9063,0.08108108108108109,0.0010143832183809123,64,70,False
"[-209.2327510717164,3001.1543129], 0.0, 0.0","bmi_50, liver_comorbidity, agelevel",0.0,0.8577981651376146,0.8577981651376146,1,338.18611327355234,9976,9072,0.08108108108108109,0.0009504924661078783,187,218,False
"[-959.9991,1919.9993838999999], [-959.9991,2987.4090576999997], 5.0, 1.0, 1.0, 1.0","total_alcadj, total_GlyIndex, educat, race7, total_Marital, sex",0.0,0.9354838709677419,0.9354838709677419,1,351.7466005644374,9955,9092,0.16216216216216217,0.000985555199660651,116,124,False
"[-959.9991,2688.4424987500006], 5.0, 1.0, 1.0","totalCALCIUMadj, educat, race7, sex",0.0,0.9295774647887324,0.9295774647887324,1,351.04723664955435,9955,9092,0.10810810810810811,0.0009835956590661947,132,142,False
"[-959.9991,5085.01667], 1.0, 1.0","tot_Kcal, race7, sex",0.0,0.9035608308605341,0.9035608308605341,1,319.4217888849897,9994,9107,0.08108108108108109,0.0009940647173700176,609,674,False
"0.0, 9.0","diabetes_f, center",0.0,0.8840579710144928,0.8840579710144928,1,364.2132535308248,9994,9126,0.05405405405405406,0.0010204853869991272,61,69,False
"[-959.9991,5398.62347], 0.0, 1.0, 1.0","tot_Kcal, liver_comorbidity, race7, sex",0.0,0.9018987341772152,0.9018987341772152,1,319.5296209454218,9994,9128,0.10810810810810811,0.0009948023480984376,570,632,False
"2.0, [-959.9991,2496.53968107], 0.0, 0.0, 1.0","cig_stat, totalCALCIUMadj, panc_fh, asp, sex",0.0,0.8913043478260869,0.8913043478260869,1,388.5416042258924,9976,9128,0.13513513513513514,0.00108865074378784,123,138,False
"[-959.9991,1595.9759757], 0.0","total_GlyIndex, liver_comorbidity",0.0,0.8671775223499362,0.8671775223499362,1,301.0504269976424,9994,9137,0.05405405405405406,0.0009598020714920519,679,783,False
"2.0, [-959.9991,4734.1101304881995], 1.0","cig_stat, tot_Kcal, sex",0.0,0.9024390243902439,0.9024390243902439,1,341.92498188534165,9976,9158,0.08108108108108109,0.0010321679522903408,296,328,False
"2.0, [-959.9991,1595.9759757], [-959.9991,2496.53968107], [-959.9991,2185.8949927000003], 0.0, 1.0, 2.0","cig_stat, total_GlyIndex, totalCALCIUMadj, bmi_20, liver_comorbidity, race7, occupat",0.0,0.9173553719008265,0.9173553719008265,1,383.34953191764976,9976,9158,0.1891891891891892,0.001074103129533171,111,121,False
"[-959.9991,5085.01667], 9.0","tot_Kcal, center",0.0,0.9,0.9,1,359.64070909527373,9994,9174,0.05405405405405406,0.001007673621549496,63,70,False
"[-959.9991,1275.1018713], [-959.9991,2185.8949927000003], 0.0","bmi_curr, bmi_20, liver_comorbidity",0.0,0.8508064516129032,0.8508064516129032,1,301.0293116603296,9994,9207,0.08108108108108109,0.0009596215208100414,633,744,False
"[2134.6265299999995,5398.62347], [-959.9991,1609.1556179], 0.0, 0.0, 2.0","tot_Kcal, bmi_curr, asppd, liver_comorbidity, occupat",0.0,0.953125,0.953125,1,421.747202236982,9976,9218,0.13513513513513514,0.0011816891689642494,61,64,False
"[2134.6265299999995,5398.62347], [-959.9991,2185.8949927000003], [-959.9991,3094.1945637], 0.0, 0.0","tot_Kcal, bmi_20, bmi_50, asppd, liver_comorbidity",0.0,0.9060402684563759,0.9060402684563759,1,364.4739661663319,9994,9218,0.13513513513513514,0.0010212158750639128,135,149,False
"[-959.9991,2592.14263182], [-959.9991,2496.53968107], 0.0, 0.0, 2.0","totalcholadj, totalCALCIUMadj, panc_fh, asp, occupat",0.0,0.8870967741935484,0.8870967741935484,1,352.26448627538497,9976,9251,0.13513513513513514,0.0010250170354947018,110,124,False
"[-959.9991,2688.4424987500006], [-959.9991,1899.9509077], 0.0, 5.0, 1.0, 1.0","totalCALCIUMadj, bmi_20, liver_comorbidity, educat, total_Marital, sex",0.0,0.9142857142857143,0.9142857142857143,1,351.3951339526276,9955,9265,0.16216216216216217,0.000984570428958616,96,105,False
"[-959.9991,5720.924539878896], 5.0","total_GlyIndex, total_Marital",0.0,0.8695652173913043,0.8695652173913043,1,286.346107950459,9898,9280,0.05405405405405406,0.0008480833765884739,20,23,False
"2.0, [-959.9991,2496.53968107], 0.0, 1.0","cig_stat, totalCALCIUMadj, asp, sex",0.0,0.8666666666666667,0.8666666666666667,1,387.9878066032669,9976,9288,0.10810810810810811,0.0010870990638976509,104,120,False
"2.0, [-959.9991,2496.53968107], 0.0, [-959.9991,2185.8949927000003], 1.0","cig_stat, totalCALCIUMadj, panc_fh, bmi_20, sex",0.0,0.9043824701195219,0.9043824701195219,1,342.51040701834575,9976,9288,0.13513513513513514,0.0010347309158649993,227,251,False
"[-959.9991,2603.2601785], 1996.0","total_GlyIndex, rndyear",0.0,0.8740740740740741,0.8740740740740741,2,359.45446479239024,9976,9301,0.05405405405405406,0.0020499638732628445,118,135,False
"[-959.9991,2603.2601785], 5.0","total_GlyIndex, total_Marital",0.0,0.8636363636363636,0.8636363636363636,1,286.2470287586569,9898,9301,0.05405405405405406,0.0008477363653717979,19,22,False
"[2134.6265299999995,2856.126049953048], [-959.9991,2185.8949927000003], 0.0, 0.0, 2.0","tot_Kcal, bmi_20, asppd, gallblad_f, occupat",0.0,0.96,0.96,1,419.9268114967993,9865,9306,0.13513513513513514,0.0011765886347827612,24,25,False
"[-959.9991,3407.9968049999998], [2134.6265299999995,5398.62347], [-959.9991,2832.1186137], [-959.9991,1595.9759757], 0.0, 0.0, 2.0","cig_years, tot_Kcal, totalcarbadj, total_GlyIndex, asppd, liver_comorbidity, occupat",0.0,0.9629629629629629,0.9629629629629629,1,421.9458862237923,9976,9306,0.1891891891891892,0.0011822458595931735,52,54,False
"[-959.9991,1199.998875], 1.0, 1.0, 1.0","cig_years, fh_cancer, race7, sex",0.0,0.8951048951048951,0.8951048951048951,1,332.8851521139518,9952,9323,0.10810810810810811,0.0009620468950555239,256,286,False
"[854.5877099999998,4502.58429], [-959.9991,2688.4424987500006], [-959.9991,1899.9509077], 0.0, 5.0, 1.0, 1.0","tot_Kcal, totalCALCIUMadj, bmi_20, liver_comorbidity, educat, total_Marital, sex",0.0,0.9157894736842105,0.9157894736842105,1,351.39513760848325,9955,9326,0.1891891891891892,0.0009845704392019206,87,95,False
"2.0, [406.9981149999994,4918.993885], 0.0, 1.0","cig_stat, tot_Kcal, asp, sex",0.0,0.8518518518518519,0.8518518518518519,1,387.98786411970747,9976,9339,0.10810810810810811,0.001087099225052377,92,108,False
"2.0, [-959.9991,2496.53968107], 0.0, 0.0, 0.0, 1.0","cig_stat, totalCALCIUMadj, panc_fh, asp, liver_comorbidity, sex",0.0,0.8586956521739131,0.8586956521739131,1,391.4286772833955,9976,9339,0.16216216216216217,0.0010967400042357206,79,92,False
"[2134.6265299999995,5398.62347], 2.0","tot_Kcal, occupat",0.0,0.9541284403669725,0.9541284403669725,1,371.7188562622881,9976,9360,0.05405405405405406,0.0010415152584654353,104,109,False
"[-959.9991,2304.02391011], [-959.9991,2185.8949927000003], [-959.9991,3001.1543129], 0.0, 0.0, 0.0, 2.0","total_proteinadj, bmi_20, bmi_50, asppd, gallblad_f, agelevel, occupat",0.0,0.8928571428571429,0.8928571428571429,1,386.308740855928,9976,9360,0.1891891891891892,0.0010823945067670161,50,56,False
"2.0, [-959.9991,2249.99793], [-959.9991,2496.53968107], [-959.9991,2185.8949927000003], 2.0, 1.0","cig_stat, cig_years, totalCALCIUMadj, bmi_20, ibuppd, sex",0.0,1.0,1.0,1,356.496,9685,9373,0.16216216216216217,0.0009988624933245356,7,7,False
"[-959.9991,2304.02391011], [-959.9991,2185.8949927000003], 0.0, 0.0, 0.0, 2.0","total_proteinadj, bmi_20, asppd, gallblad_f, agelevel, occupat",0.0,0.8909090909090909,0.8909090909090909,1,386.30872772524924,9976,9383,0.16216216216216217,0.0010823944699763016,49,55,False
"[-959.9991,1595.9759757], [-959.9991,3191.2940463], 0.0, 2.0","total_GlyIndex, bmi_curr, liver_comorbidity, occupat",0.0,0.9104477611940298,0.9104477611940298,1,347.8503701439689,9976,9386,0.10810810810810811,0.001009557201987277,183,201,False
"[-959.9991,1919.9993838999999], [-959.9991,1595.9759757], [-959.9991,3021.993345], [-959.9991,2592.14263182], [-959.9991,2496.53968107], 5.0, 2.0","total_alcadj, total_GlyIndex, total_GlyLoad, totalcholadj, totalCALCIUMadj, educat, occupat",0.0,0.9166666666666666,0.9166666666666666,1,348.28120938185776,9826,9417,0.1891891891891892,0.0009758455555777543,44,48,False
"[-959.9991,2304.27618126], 0.0","totalfolate_NDSRadj, agelevel",0.0,0.8865248226950354,0.8865248226950354,1,338.3923573596152,9976,9449,0.05405405405405406,0.0009512148075999223,125,141,False
"2.0, [-905.1647050000004,8495.662971887301], [-959.9991,5720.924539878896], [-959.9991,1410.3271774], 0.0, 0.0, 1.0","cig_stat, tot_Kcal, total_GlyIndex, bmi_20, liver_comorbidity, agelevel, race7",0.0,0.8703703703703703,0.8703703703703703,1,368.8780693723084,9976,9449,0.1891891891891892,0.001057986813147574,47,54,False
"[-959.9991,2987.4090576999997], 0.0, 0.0, 1.0, 1.0","total_GlyIndex, ibup, gallblad_f, race7, sex",0.0,0.9042553191489362,0.9042553191489362,1,318.6381633572516,9994,9465,0.13513513513513514,0.0010097209728003047,255,282,False
"[-959.9991,2987.4090576999997], 0.0, 0.0, 0.0, 1.0, 1.0","total_GlyIndex, diabetes_f, ibup, gallblad_f, race7, sex",0.0,0.8937007874015748,0.8937007874015748,1,318.6820265059248,9994,9486,0.16216216216216217,0.0010099610112910985,227,254,False
"[-959.9991,1888.998245], [-959.9991,3359.9968500000004], 1.0, 9.0, 1.0","cig_years, pack_years, race7, center, sex",0.0,0.9,0.9,1,362.02312258528735,9994,9518,0.13513513513513514,0.0010143488815208981,36,40,False
"[-959.9991,1199.998875], [531.3005299999998,3795.2974700000004], 1.0, [-959.9991,2427.179342], 9.0, 1.0","cig_years, tot_Kcal, fh_cancer, bmi_50, center, sex",0.0,0.88,0.88,1,380.24998761443175,9881,9518,0.16216216216216217,0.001065418548076767,22,25,False
"[-959.9991,2596.99757], [-959.9991,5398.62347], 1.0, 1.0","pack_years, tot_Kcal, race7, sex",0.0,0.9264705882352942,0.9264705882352942,1,333.3807659143811,9994,9535,0.10810810810810811,0.0009940840340366334,315,340,False
"2.0, [2134.6265299999995,4734.1101304881995], [-959.9991,2496.53968107], 0.0, 0.0, 0.0","cig_stat, tot_Kcal, totalCALCIUMadj, diabetes_f, asp, liver_comorbidity",0.0,0.9166666666666666,0.9166666666666666,1,374.3051396343874,9976,9535,0.16216216216216217,0.0010487617393726513,33,36,False
"[-959.9991,2596.99757], [-959.9991,5398.62347], 1.0","pack_years, tot_Kcal, race7",0.0,0.8852040816326531,0.8852040816326531,1,327.2651981064952,9994,9549,0.08108108108108109,0.0009606169503603342,347,392,False
"2.0, [-959.9991,2987.4090576999997], 1.0, 1.0","cig_stat, total_GlyIndex, race7, sex",0.0,0.9263803680981595,0.9263803680981595,1,341.9249821943654,9976,9567,0.10810810810810811,0.0010321679536432324,151,163,False
"[2134.6265299999995,5398.62347], [-959.9991,2688.4424987500006], 4.0, [-959.9991,1271.998875], 5.0, 1.0, 1.0","tot_Kcal, totalCALCIUMadj, bmi_curc, age, educat, total_Marital, sex",0.0,1.0,1.0,1,360.52,9881,9567,0.1891891891891892,0.0010101372977350702,6,6,False
"[-959.9991,1595.9759757], 1.0, 1.0","total_GlyIndex, total_Marital, sex",0.0,0.9222614840989399,0.9222614840989399,1,327.1765257852944,9994,9582,0.08108108108108109,0.0010056624049848727,261,283,False
"[2134.6265299999995,5398.62347], [-959.9991,2592.14263182], 1.0, 0.0, 5.0, 2.0","tot_Kcal, totalcholadj, ibup, liver_comorbidity, educat, occupat",0.0,1.0,1.0,1,371.25,9582,9582,0.16216216216216217,0.0010402015749033198,4,4,False
"[-959.9991,1199.998875], [-959.9991,1919.9993838999999], 0.0, 1.0, 9.0, 1.0","cig_years, total_alcadj, panc_fh, fh_cancer, center, sex",0.0,0.9375,0.9375,1,374.69885128704,9881,9590,0.16216216216216217,0.0010498648760222055,15,16,False
"[-959.9991,1775.998335], [1227.5509677116456,5398.62347], [-959.9991,1595.9759757], 1.0, 1.0, 2.0","cig_years, tot_Kcal, total_GlyIndex, race7, total_Marital, occupat",0.0,0.9130434782608695,0.9130434782608695,1,385.1692153440602,9976,9607,0.16216216216216217,0.0010792016818994407,84,92,False
"[-959.9991,2304.02391011], [-959.9991,2640.0729217400003], [-959.9991,2496.53968107], [-959.9991,2185.8949927000003], [-959.9991,3001.1543129], 0.0, 2.0","total_proteinadj, totalcholadj, totalCALCIUMadj, bmi_20, bmi_50, liver_comorbidity, occupat",0.0,0.9344262295081968,0.9344262295081968,2,347.8503701439549,9976,9607,0.1891891891891892,0.002019114403974456,114,122,False
"[-959.9991,3407.9968049999998], [2134.6265299999995,5398.62347], [-959.9991,1595.9759757], 0.0, 0.0, 2.0","cig_years, tot_Kcal, total_GlyIndex, asppd, liver_comorbidity, occupat",0.0,0.9333333333333333,0.9333333333333333,1,421.97410317404143,9976,9609,0.16216216216216217,0.0011823249203772492,28,30,False
"[-959.9991,1199.998875], 1.0, 1997.0, 1.0","cig_years, fh_cancer, rndyear, sex",0.0,0.9545454545454546,0.9545454545454546,1,285.7318947050548,9881,9614,0.10810810810810811,0.0007968991084610583,21,22,False
"[-959.9991,1199.998875], 1.0, 9.0, 1.0","cig_years, fh_cancer, center, sex",0.0,0.9444444444444444,0.9444444444444444,2,380.46407480770563,9881,9614,0.10810810810810811,0.0021320367935844303,17,18,False
"2.0, [-959.9991,5398.62347], [-959.9991,1296.23776425], 1.0, 1.0","cig_stat, tot_Kcal, totalfolate_NDSRadj, race7, sex",0.0,0.9398496240601504,0.9398496240601504,1,341.9249821947373,9976,9627,0.13513513513513514,0.0010321679536448606,125,133,False
"[-959.9991,1296.23776425], [-959.9991,2979.6350005], 1.0, 1.0","totalfolate_NDSRadj, total_GlyIndex, race7, sex",0.0,0.9291044776119403,0.9291044776119403,4,319.424297770898,9994,9641,0.10810810810810811,0.003976327518129928,249,268,False
"[-959.9991,1199.998875], 3.0, 0.0, 1.0, 1997.0, 1.0","cig_years, bmi_curc, panc_fh, fh_cancer, rndyear, sex",0.0,0.9,0.9,1,296.31296000000003,9641,9641,0.16216216216216217,0.0008302362495791634,9,10,False
"[-959.9991,1296.23776425], 1.0, 1.0","totalfolate_NDSRadj, race7, sex",0.0,0.926923076923077,0.926923076923077,1,319.424297770898,9994,9653,0.08108108108108109,0.000994081879532482,241,260,False
"2.0, [-959.9991,2979.6350005], 1.0, 1.0","cig_stat, total_GlyIndex, race7, sex",0.0,0.9349593495934959,0.9349593495934959,1,341.924982194469,9976,9653,0.10810810810810811,0.001032167953643686,115,123,False
"[-959.9991,1536.12826782], [-959.9991,1296.23776425], [-959.9991,2979.6350005], 1.0, 1.0","totalcarbadj, totalfolate_NDSRadj, total_GlyIndex, race7, sex",0.0,0.9236947791164659,0.9236947791164659,3,319.424297770898,9994,9671,0.13513513513513514,0.0029822456385974454,230,249,False
"2.0, [-959.9991,2249.99793], 2.0, 1.0","cig_stat, cig_years, ibuppd, sex",0.0,1.0,1.0,1,293.0,9685,9685,0.10810810810810811,0.0008209537008664583,4,4,False
"[-959.9991,2496.53968107], [-959.9991,2185.8949927000003], 2.0, 1.0","totalCALCIUMadj, bmi_20, ibuppd, sex",0.0,1.0,1.0,1,331.0642489003213,9791,9685,0.10810810810810811,0.0009276055302364951,18,18,False
"[-959.9991,1536.12826782], [-959.9991,1296.23776425], [2548.84227968741,2979.6350005], 1.0, 1.0","totalcarbadj, totalfolate_NDSRadj, total_GlyIndex, race7, sex",0.0,0.1,1.0,1,310.082682368,9686,9686,0.13513513513513514,0.0008688174937358639,0,0,False
"2.0, [2134.6265299999995,4734.1101304881995], 0.0, 0.0, 0.0","cig_stat, tot_Kcal, diabetes_f, asp, liver_comorbidity",0.0,0.88,0.88,1,374.02476773861895,9976,9693,0.13513513513513514,0.0010479761682277704,22,25,False
"[-959.9991,2640.0729217400003], [-959.9991,2496.53968107], [-959.9991,2185.8949927000003], [791.5504120923181,3001.1543129], 0.0, 0.0, 2.0","totalcholadj, totalCALCIUMadj, bmi_20, bmi_50, ibup, liver_comorbidity, occupat",0.0,0.0962962962962963,0.9629629629629629,1,352.10545560835203,9710,9710,0.1891891891891892,0.000986560671934973,0,0,False
"[-959.9991,2596.99757], [-959.9991,5398.62347], 1.0, 1.0, 1.0","pack_years, tot_Kcal, race7, total_Marital, sex",0.0,0.9016393442622951,0.9016393442622951,1,343.07204029404147,9994,9718,0.13513513513513514,0.0010056684599668215,165,183,False
"2.0, [-959.9991,2640.04205658], [-959.9991,5398.62347], [-959.9991,1296.23776425], 1.0","cig_stat, total_fatadj, tot_Kcal, totalfolate_NDSRadj, sex",0.0,0.9148936170212766,0.9148936170212766,1,341.92498188149864,9976,9734,0.13513513513513514,0.0010321679522735164,86,94,False
"[-959.9991,1199.998875], [-959.9991,1919.9993838999999], 0.0, 9.0, 1.0","cig_years, total_alcadj, panc_fh, center, sex",0.0,0.9375,0.9375,1,356.406538174464,9994,9765,0.13513513513513514,0.0009986118311512931,15,16,False
"[-959.9991,1296.23776425], [-959.9991,2979.6350005], [-959.9991,2064.47374662], 1.0, 1.0","totalfolate_NDSRadj, total_GlyIndex, totalCALCIUMadj, race7, sex",0.0,0.9053254437869822,0.9053254437869822,2,319.424297770898,9994,9777,0.13513513513513514,0.001988163759064964,153,169,False
"[-959.9991,1536.12826782], [-959.9991,1296.23776425], 1.0, 1.0","totalcarbadj, totalfolate_NDSRadj, race7, sex",0.0,0.9053254437869822,0.9053254437869822,1,319.424297770898,9994,9777,0.10810810810810811,0.000994081879532482,153,169,False
"[-959.9991,1920.15190891], 1996.0, 1.0","totalcholadj, rndyear, sex",0.0,0.8387096774193549,0.8387096774193549,1,359.943682696209,9976,9791,0.08108108108108109,0.0010266953549277968,26,31,False
"[-959.9991,2596.99757], [-959.9991,5398.62347], [-959.9991,1359.46183], 1.0, 9.0","pack_years, tot_Kcal, total_GlyLoad, total_Marital, center",0.0,0.9411764705882353,0.9411764705882353,1,361.6839591067648,9994,9811,0.13513513513513514,0.0010133985828420864,16,17,False
"[-959.9991,1199.998875], [-959.9991,5398.62347], 3.0, 1.0","cig_years, tot_Kcal, agelevel, sex",0.0,0.8888888888888888,0.8888888888888888,1,319.97214019207166,9881,9826,0.10810810810810811,0.0008965266643851279,16,18,False
"[-959.9991,2596.99757], [-959.9991,1919.9993838999999], [-959.9991,2218.1027529000003], [-959.9991,1359.46183], 0.0, 1.0, 1.0","pack_years, total_alcadj, total_GlyIndex, total_GlyLoad, panc_fh, fh_cancer, total_Marital",0.0,0.8064516129032258,0.8064516129032258,1,324.80363759571117,9952,9826,0.1891891891891892,0.0009337425040471805,50,62,False
"[2134.6265299999995,5398.62347], [-959.9991,2640.0127851700004], [-959.9991,2185.8949927000003]","tot_Kcal, Totalredmeatadj, bmi_20",0.0,0.8933333333333333,0.8933333333333333,1,331.36609002367175,9994,9837,0.08108108108108109,0.0009859416225607837,67,75,False
